timestamp,req_id,payload_bytes,policy,backend_id,status_code,e2e_ms,gateway_overhead_ms,error_body,backend_id_normalized,timestamp_raw,t_rel_s,strategy
105.772,resnet_p2c_c16_0010083,610134,p2c_pewma,sp26-cs525-0614,200,120.671,9.628,,sp26-cs525-0614.cs.illinois.edu,105.772,105.772,p2c_pewma
105.809,resnet_p2c_c16_0010084,610439,p2c_pewma,sp26-cs525-0614,200,190.979,5.5,,sp26-cs525-0614.cs.illinois.edu,105.809,105.809,p2c_pewma
105.812,resnet_p2c_c16_0010085,609653,p2c_pewma,sp26-cs525-0608,200,75.785,8.154,,sp26-cs525-0608.cs.illinois.edu,105.812,105.812,p2c_pewma
105.815,resnet_p2c_c16_0010086,609581,p2c_pewma,sp26-cs525-0607,200,74.791,7.208,,sp26-cs525-0607.cs.illinois.edu,105.815,105.815,p2c_pewma
105.835,resnet_p2c_c16_0010087,609924,p2c_pewma,sp26-cs525-0613,200,100.611,7.186,,sp26-cs525-0613.cs.illinois.edu,105.835,105.835,p2c_pewma
105.844,resnet_p2c_c16_0010088,609798,p2c_pewma,sp26-cs525-0608,200,138.225,9.536,,sp26-cs525-0608.cs.illinois.edu,105.844,105.844,p2c_pewma
105.869,resnet_p2c_c16_0010089,610289,p2c_pewma,sp26-cs525-0613,200,165.722,6.788,,sp26-cs525-0613.cs.illinois.edu,105.869,105.869,p2c_pewma
105.888,resnet_p2c_c16_0010090,610057,p2c_pewma,sp26-cs525-0609,200,83.287,9.484,,sp26-cs525-0609.cs.illinois.edu,105.888,105.888,p2c_pewma
105.89,resnet_p2c_c16_0010091,610339,p2c_pewma,sp26-cs525-0617,200,198.407,9.262,,sp26-cs525-0617.cs.illinois.edu,105.89,105.890,p2c_pewma
105.893,resnet_p2c_c16_0010092,610418,p2c_pewma,sp26-cs525-0606,200,112.345,7.979,,sp26-cs525-0606.cs.illinois.edu,105.893,105.893,p2c_pewma
105.911,resnet_p2c_c16_0010093,610096,p2c_pewma,sp26-cs525-0609,200,124.608,9.03,,sp26-cs525-0609.cs.illinois.edu,105.911,105.911,p2c_pewma
105.913,resnet_p2c_c16_0010094,609670,p2c_pewma,sp26-cs525-0619,200,79.982,6.938,,sp26-cs525-0619.cs.illinois.edu,105.913,105.913,p2c_pewma
105.936,resnet_p2c_c16_0010095,610202,p2c_pewma,sp26-cs525-0607,200,90.514,8.524,,sp26-cs525-0607.cs.illinois.edu,105.936,105.936,p2c_pewma
105.952,resnet_p2c_c16_0010096,610065,p2c_pewma,sp26-cs525-0609,200,129.098,6.661,,sp26-cs525-0609.cs.illinois.edu,105.952,105.952,p2c_pewma
105.971,resnet_p2c_c16_0010097,610342,p2c_pewma,sp26-cs525-0617,200,152.818,5.012,,sp26-cs525-0617.cs.illinois.edu,105.971,105.971,p2c_pewma
105.982,resnet_p2c_c16_0010098,609986,p2c_pewma,sp26-cs525-0609,200,151.636,6.729,,sp26-cs525-0609.cs.illinois.edu,105.982,105.982,p2c_pewma
105.993,resnet_p2c_c16_0010099,610241,p2c_pewma,sp26-cs525-0614,200,76.719,10.094,,sp26-cs525-0614.cs.illinois.edu,105.993,105.993,p2c_pewma
106.0,resnet_p2c_c16_0010100,610173,p2c_pewma,sp26-cs525-0609,200,240.019,9.72,,sp26-cs525-0609.cs.illinois.edu,106.0,106.000,p2c_pewma
106.005,resnet_p2c_c16_0010101,609620,p2c_pewma,sp26-cs525-0607,200,77.973,7.508,,sp26-cs525-0607.cs.illinois.edu,106.005,106.005,p2c_pewma
106.026,resnet_p2c_c16_0010102,609949,p2c_pewma,sp26-cs525-0607,200,115.373,7.482,,sp26-cs525-0607.cs.illinois.edu,106.026,106.026,p2c_pewma
106.035,resnet_p2c_c16_0010103,609779,p2c_pewma,sp26-cs525-0613,200,78.931,7.579,,sp26-cs525-0613.cs.illinois.edu,106.035,106.035,p2c_pewma
106.035,resnet_p2c_c16_0010104,610255,p2c_pewma,sp26-cs525-0606,200,77.907,8.476,,sp26-cs525-0606.cs.illinois.edu,106.035,106.035,p2c_pewma
106.07,resnet_p2c_c16_0010105,609883,p2c_pewma,sp26-cs525-0614,200,125.708,6.987,,sp26-cs525-0614.cs.illinois.edu,106.07,106.070,p2c_pewma
106.081,resnet_p2c_c16_0010106,609683,p2c_pewma,sp26-cs525-0613,200,107.11,7.551,,sp26-cs525-0613.cs.illinois.edu,106.081,106.081,p2c_pewma
106.083,resnet_p2c_c16_0010107,609665,p2c_pewma,sp26-cs525-0617,200,131.028,8.805,,sp26-cs525-0617.cs.illinois.edu,106.083,106.083,p2c_pewma
106.088,resnet_p2c_c16_0010108,609936,p2c_pewma,sp26-cs525-0607,200,119.444,6.637,,sp26-cs525-0607.cs.illinois.edu,106.088,106.088,p2c_pewma
106.113,resnet_p2c_c16_0010109,609712,p2c_pewma,sp26-cs525-0609,200,196.415,10.174,,sp26-cs525-0609.cs.illinois.edu,106.113,106.113,p2c_pewma
106.114,resnet_p2c_c16_0010110,609813,p2c_pewma,sp26-cs525-0608,200,59.834,7.995,,sp26-cs525-0608.cs.illinois.edu,106.114,106.114,p2c_pewma
106.124,resnet_p2c_c16_0010111,609574,p2c_pewma,sp26-cs525-0606,200,57.304,5.848,,sp26-cs525-0606.cs.illinois.edu,106.124,106.124,p2c_pewma
106.134,resnet_p2c_c16_0010112,610093,p2c_pewma,sp26-cs525-0619,200,89.884,9.065,,sp26-cs525-0619.cs.illinois.edu,106.134,106.134,p2c_pewma
106.142,resnet_p2c_c16_0010113,609805,p2c_pewma,sp26-cs525-0612,200,469.143,7.697,,sp26-cs525-0612.cs.illinois.edu,106.142,106.142,p2c_pewma
106.174,resnet_p2c_c16_0010114,609703,p2c_pewma,sp26-cs525-0614,200,81.943,7.284,,sp26-cs525-0614.cs.illinois.edu,106.174,106.174,p2c_pewma
106.181,resnet_p2c_c16_0010115,609734,p2c_pewma,sp26-cs525-0617,200,100.876,7.439,,sp26-cs525-0617.cs.illinois.edu,106.181,106.181,p2c_pewma
106.189,resnet_p2c_c16_0010116,609815,p2c_pewma,sp26-cs525-0607,200,89.76,7.561,,sp26-cs525-0607.cs.illinois.edu,106.189,106.189,p2c_pewma
106.196,resnet_p2c_c16_0010117,609599,p2c_pewma,sp26-cs525-0617,200,201.051,6.737,,sp26-cs525-0617.cs.illinois.edu,106.196,106.196,p2c_pewma
106.208,resnet_p2c_c16_0010118,610215,p2c_pewma,sp26-cs525-0614,200,81.467,5.83,,sp26-cs525-0614.cs.illinois.edu,106.208,106.208,p2c_pewma
106.214,resnet_p2c_c16_0010119,610045,p2c_pewma,sp26-cs525-0614,200,174.519,8.054,,sp26-cs525-0614.cs.illinois.edu,106.214,106.214,p2c_pewma
106.224,resnet_p2c_c16_0010120,609792,p2c_pewma,sp26-cs525-0607,200,114.506,8.785,,sp26-cs525-0607.cs.illinois.edu,106.224,106.224,p2c_pewma
106.24,resnet_p2c_c16_0010121,609910,p2c_pewma,sp26-cs525-0608,200,80.456,6.022,,sp26-cs525-0608.cs.illinois.edu,106.24,106.240,p2c_pewma
106.256,resnet_p2c_c16_0010122,609871,p2c_pewma,sp26-cs525-0607,200,182.954,5.493,,sp26-cs525-0607.cs.illinois.edu,106.256,106.256,p2c_pewma
106.278,resnet_p2c_c16_0010123,610211,p2c_pewma,sp26-cs525-0619,200,115.309,7.663,,sp26-cs525-0619.cs.illinois.edu,106.278,106.278,p2c_pewma
106.282,resnet_p2c_c16_0010124,609818,p2c_pewma,sp26-cs525-0615,200,53.264,5.992,,sp26-cs525-0615.cs.illinois.edu,106.282,106.282,p2c_pewma
106.289,resnet_p2c_c16_0010125,610288,p2c_pewma,sp26-cs525-0619,200,178.961,7.837,,sp26-cs525-0619.cs.illinois.edu,106.289,106.289,p2c_pewma
106.31,resnet_p2c_c16_0010126,609647,p2c_pewma,sp26-cs525-0607,200,1228.466,8.021,,sp26-cs525-0607.cs.illinois.edu,106.31,106.310,p2c_pewma
106.321,resnet_p2c_c16_0010127,610324,p2c_pewma,sp26-cs525-0606,200,70.177,8.911,,sp26-cs525-0606.cs.illinois.edu,106.321,106.321,p2c_pewma
106.335,resnet_p2c_c16_0010128,609684,p2c_pewma,sp26-cs525-0606,200,165.513,7.929,,sp26-cs525-0606.cs.illinois.edu,106.335,106.335,p2c_pewma
106.338,resnet_p2c_c16_0010129,610215,p2c_pewma,sp26-cs525-0609,200,85.503,9.66,,sp26-cs525-0609.cs.illinois.edu,106.338,106.338,p2c_pewma
106.389,resnet_p2c_c16_0010130,609654,p2c_pewma,sp26-cs525-0614,200,94.229,7.886,,sp26-cs525-0614.cs.illinois.edu,106.389,106.389,p2c_pewma
106.391,resnet_p2c_c16_0010131,610337,p2c_pewma,sp26-cs525-0613,200,53.093,8.281,,sp26-cs525-0613.cs.illinois.edu,106.391,106.391,p2c_pewma
106.394,resnet_p2c_c16_0010132,610016,p2c_pewma,sp26-cs525-0608,200,80.619,7.648,,sp26-cs525-0608.cs.illinois.edu,106.394,106.394,p2c_pewma
106.397,resnet_p2c_c16_0010133,609794,p2c_pewma,sp26-cs525-0617,200,99.952,7.534,,sp26-cs525-0617.cs.illinois.edu,106.397,106.397,p2c_pewma
106.4,resnet_p2c_c16_0010134,609550,p2c_pewma,sp26-cs525-0614,200,164.757,6.301,,sp26-cs525-0614.cs.illinois.edu,106.4,106.400,p2c_pewma
106.424,resnet_p2c_c16_0010135,609620,p2c_pewma,sp26-cs525-0613,200,91.388,7.267,,sp26-cs525-0613.cs.illinois.edu,106.424,106.424,p2c_pewma
106.435,resnet_p2c_c16_0010136,610380,p2c_pewma,sp26-cs525-0615,200,125.527,7.84,,sp26-cs525-0615.cs.illinois.edu,106.435,106.435,p2c_pewma
106.439,resnet_p2c_c16_0010137,609550,p2c_pewma,sp26-cs525-0612,200,232.052,8.044,,sp26-cs525-0612.cs.illinois.edu,106.439,106.439,p2c_pewma
106.44,resnet_p2c_c16_0010138,610024,p2c_pewma,sp26-cs525-0612,200,275.681,6.682,,sp26-cs525-0612.cs.illinois.edu,106.44,106.440,p2c_pewma
106.444,resnet_p2c_c16_0010139,610320,p2c_pewma,sp26-cs525-0613,200,137.382,5.303,,sp26-cs525-0613.cs.illinois.edu,106.444,106.444,p2c_pewma
106.468,resnet_p2c_c16_0010140,610288,p2c_pewma,sp26-cs525-0619,200,90.21,8.509,,sp26-cs525-0619.cs.illinois.edu,106.468,106.468,p2c_pewma
106.474,resnet_p2c_c16_0010141,609952,p2c_pewma,sp26-cs525-0608,200,117.729,5.163,,sp26-cs525-0608.cs.illinois.edu,106.474,106.474,p2c_pewma
106.483,resnet_p2c_c16_0010142,609857,p2c_pewma,sp26-cs525-0618,200,93.336,5.672,,sp26-cs525-0618.cs.illinois.edu,106.483,106.483,p2c_pewma
106.497,resnet_p2c_c16_0010143,609642,p2c_pewma,sp26-cs525-0606,200,87.787,8.169,,sp26-cs525-0606.cs.illinois.edu,106.497,106.497,p2c_pewma
106.501,resnet_p2c_c16_0010144,609716,p2c_pewma,sp26-cs525-0617,200,93.39,7.022,,sp26-cs525-0617.cs.illinois.edu,106.501,106.501,p2c_pewma
106.515,resnet_p2c_c16_0010145,609962,p2c_pewma,sp26-cs525-0609,200,181.879,7.459,,sp26-cs525-0609.cs.illinois.edu,106.515,106.515,p2c_pewma
106.52,resnet_p2c_c16_0010146,610402,p2c_pewma,sp26-cs525-0617,200,121.845,6.389,,sp26-cs525-0617.cs.illinois.edu,106.52,106.520,p2c_pewma
106.545,resnet_p2c_c16_0010147,609757,p2c_pewma,sp26-cs525-0617,200,183.257,6.386,,sp26-cs525-0617.cs.illinois.edu,106.545,106.545,p2c_pewma
106.558,resnet_p2c_c16_0010148,610112,p2c_pewma,sp26-cs525-0612,200,230.093,6.188,,sp26-cs525-0612.cs.illinois.edu,106.558,106.558,p2c_pewma
106.56,resnet_p2c_c16_0010149,609609,p2c_pewma,sp26-cs525-0615,200,55.55,8.162,,sp26-cs525-0615.cs.illinois.edu,106.56,106.560,p2c_pewma
106.565,resnet_p2c_c16_0010150,609661,p2c_pewma,sp26-cs525-0614,200,71.55,8.298,,sp26-cs525-0614.cs.illinois.edu,106.565,106.565,p2c_pewma
106.57,resnet_p2c_c16_0010151,610166,p2c_pewma,sp26-cs525-0613,200,120.484,7.82,,sp26-cs525-0613.cs.illinois.edu,106.57,106.570,p2c_pewma
106.576,resnet_p2c_c16_0010152,609638,p2c_pewma,sp26-cs525-0612,200,254.195,9.372,,sp26-cs525-0612.cs.illinois.edu,106.576,106.576,p2c_pewma
106.582,resnet_p2c_c16_0010153,609717,p2c_pewma,sp26-cs525-0606,200,65.083,6.828,,sp26-cs525-0606.cs.illinois.edu,106.582,106.582,p2c_pewma
106.585,resnet_p2c_c16_0010154,609900,p2c_pewma,sp26-cs525-0613,200,199.128,9.814,,sp26-cs525-0613.cs.illinois.edu,106.585,106.585,p2c_pewma
106.592,resnet_p2c_c16_0010155,609873,p2c_pewma,sp26-cs525-0606,200,127.03,8.917,,sp26-cs525-0606.cs.illinois.edu,106.592,106.592,p2c_pewma
106.594,resnet_p2c_c16_0010156,610155,p2c_pewma,sp26-cs525-0606,200,234.343,5.657,,sp26-cs525-0606.cs.illinois.edu,106.594,106.594,p2c_pewma
106.611,resnet_p2c_c16_0010157,610027,p2c_pewma,sp26-cs525-0617,200,1459.225,7.003,,sp26-cs525-0617.cs.illinois.edu,106.611,106.611,p2c_pewma
106.616,resnet_p2c_c16_0010158,610010,p2c_pewma,sp26-cs525-0609,200,165.202,7.532,,sp26-cs525-0609.cs.illinois.edu,106.616,106.616,p2c_pewma
106.636,resnet_p2c_c16_0010159,609659,p2c_pewma,sp26-cs525-0617,200,1543.356,8.988,,sp26-cs525-0617.cs.illinois.edu,106.636,106.636,p2c_pewma
106.642,resnet_p2c_c16_0010160,609777,p2c_pewma,sp26-cs525-0614,200,56.861,7.338,,sp26-cs525-0614.cs.illinois.edu,106.642,106.642,p2c_pewma
106.647,resnet_p2c_c16_0010161,609682,p2c_pewma,sp26-cs525-0612,200,232.195,10.453,,sp26-cs525-0612.cs.illinois.edu,106.647,106.647,p2c_pewma
106.671,resnet_p2c_c16_0010162,609743,p2c_pewma,sp26-cs525-0614,200,107.602,8.505,,sp26-cs525-0614.cs.illinois.edu,106.671,106.671,p2c_pewma
106.691,resnet_p2c_c16_0010163,609632,p2c_pewma,sp26-cs525-0614,200,197.671,8.259,,sp26-cs525-0614.cs.illinois.edu,106.691,106.691,p2c_pewma
106.697,resnet_p2c_c16_0010164,609612,p2c_pewma,sp26-cs525-0613,200,272.577,8.941,,sp26-cs525-0613.cs.illinois.edu,106.697,106.697,p2c_pewma
106.699,resnet_p2c_c16_0010165,610002,p2c_pewma,sp26-cs525-0613,200,323.307,9.116,,sp26-cs525-0613.cs.illinois.edu,106.699,106.699,p2c_pewma
106.716,resnet_p2c_c16_0010166,609932,p2c_pewma,sp26-cs525-0619,200,33.967,6.388,,sp26-cs525-0619.cs.illinois.edu,106.716,106.716,p2c_pewma
106.719,resnet_p2c_c16_0010167,609661,p2c_pewma,sp26-cs525-0615,200,56.275,8.02,,sp26-cs525-0615.cs.illinois.edu,106.719,106.719,p2c_pewma
106.728,resnet_p2c_c16_0010168,609765,p2c_pewma,sp26-cs525-0615,200,622.2,6.776,,sp26-cs525-0615.cs.illinois.edu,106.728,106.728,p2c_pewma
106.75,resnet_p2c_c16_0010169,610288,p2c_pewma,sp26-cs525-0619,200,65.923,6.399,,sp26-cs525-0619.cs.illinois.edu,106.75,106.750,p2c_pewma
106.775,resnet_p2c_c16_0010170,610213,p2c_pewma,sp26-cs525-0605,200,185.031,8.104,,sp26-cs525-0605.cs.illinois.edu,106.775,106.775,p2c_pewma
106.778,resnet_p2c_c16_0010171,609942,p2c_pewma,sp26-cs525-0618,200,96.0,9.091,,sp26-cs525-0618.cs.illinois.edu,106.778,106.778,p2c_pewma
106.781,resnet_p2c_c16_0010172,609885,p2c_pewma,sp26-cs525-0612,200,192.667,7.983,,sp26-cs525-0612.cs.illinois.edu,106.781,106.781,p2c_pewma
106.784,resnet_p2c_c16_0010173,609712,p2c_pewma,sp26-cs525-0606,200,689.115,8.836,,sp26-cs525-0606.cs.illinois.edu,106.784,106.784,p2c_pewma
106.788,resnet_p2c_c16_0010174,610418,p2c_pewma,sp26-cs525-0605,200,346.238,6.274,,sp26-cs525-0605.cs.illinois.edu,106.788,106.788,p2c_pewma
106.815,resnet_p2c_c16_0010175,609608,p2c_pewma,sp26-cs525-0609,200,96.846,5.827,,sp26-cs525-0609.cs.illinois.edu,106.815,106.815,p2c_pewma
106.829,resnet_p2c_c16_0010176,610198,p2c_pewma,sp26-cs525-0619,200,755.018,7.691,,sp26-cs525-0619.cs.illinois.edu,106.829,106.829,p2c_pewma
106.83,resnet_p2c_c16_0010177,609622,p2c_pewma,sp26-cs525-0614,200,96.144,9.14,,sp26-cs525-0614.cs.illinois.edu,106.83,106.830,p2c_pewma
106.874,resnet_p2c_c16_0010178,610027,p2c_pewma,sp26-cs525-0612,200,199.132,6.897,,sp26-cs525-0612.cs.illinois.edu,106.874,106.874,p2c_pewma
106.879,resnet_p2c_c16_0010179,609752,p2c_pewma,sp26-cs525-0614,200,81.089,6.162,,sp26-cs525-0614.cs.illinois.edu,106.879,106.879,p2c_pewma
106.888,resnet_p2c_c16_0010180,610333,p2c_pewma,sp26-cs525-0609,200,72.736,6.356,,sp26-cs525-0609.cs.illinois.edu,106.888,106.888,p2c_pewma
106.912,resnet_p2c_c16_0010181,609956,p2c_pewma,sp26-cs525-0608,200,69.302,8.94,,sp26-cs525-0608.cs.illinois.edu,106.912,106.912,p2c_pewma
106.927,resnet_p2c_c16_0010182,609617,p2c_pewma,sp26-cs525-0609,200,109.124,7.476,,sp26-cs525-0609.cs.illinois.edu,106.927,106.927,p2c_pewma
106.96,resnet_p2c_c16_0010183,609670,p2c_pewma,sp26-cs525-0614,200,111.047,7.798,,sp26-cs525-0614.cs.illinois.edu,106.96,106.960,p2c_pewma
106.96,resnet_p2c_c16_0010184,610101,p2c_pewma,sp26-cs525-0619,200,658.595,8.031,,sp26-cs525-0619.cs.illinois.edu,106.96,106.960,p2c_pewma
106.961,resnet_p2c_c16_0010185,609905,p2c_pewma,sp26-cs525-0612,200,197.349,4.471,,sp26-cs525-0612.cs.illinois.edu,106.961,106.961,p2c_pewma
106.97,resnet_p2c_c16_0010186,610377,p2c_pewma,sp26-cs525-0608,200,83.385,9.719,,sp26-cs525-0608.cs.illinois.edu,106.97,106.970,p2c_pewma
106.974,resnet_p2c_c16_0010187,609961,p2c_pewma,sp26-cs525-0609,200,148.012,8.919,,sp26-cs525-0609.cs.illinois.edu,106.974,106.974,p2c_pewma
106.982,resnet_p2c_c16_0010188,609785,p2c_pewma,sp26-cs525-0619,200,730.253,7.043,,sp26-cs525-0619.cs.illinois.edu,106.982,106.982,p2c_pewma
107.022,resnet_p2c_c16_0010189,609826,p2c_pewma,sp26-cs525-0608,200,99.83,7.455,,sp26-cs525-0608.cs.illinois.edu,107.022,107.022,p2c_pewma
107.036,resnet_p2c_c16_0010190,609596,p2c_pewma,sp26-cs525-0614,200,120.059,5.714,,sp26-cs525-0614.cs.illinois.edu,107.036,107.036,p2c_pewma
107.053,resnet_p2c_c16_0010191,609622,p2c_pewma,sp26-cs525-0612,200,227.689,7.177,,sp26-cs525-0612.cs.illinois.edu,107.053,107.053,p2c_pewma
107.071,resnet_p2c_c16_0010192,610199,p2c_pewma,sp26-cs525-0606,200,478.737,9.53,,sp26-cs525-0606.cs.illinois.edu,107.071,107.071,p2c_pewma
107.073,resnet_p2c_c16_0010193,609871,p2c_pewma,sp26-cs525-0615,200,1187.543,7.244,,sp26-cs525-0615.cs.illinois.edu,107.073,107.073,p2c_pewma
107.122,resnet_p2c_c16_0010194,610402,p2c_pewma,sp26-cs525-0614,200,121.586,8.033,,sp26-cs525-0614.cs.illinois.edu,107.122,107.122,p2c_pewma
107.122,resnet_p2c_c16_0010195,610329,p2c_pewma,sp26-cs525-0609,200,60.888,7.263,,sp26-cs525-0609.cs.illinois.edu,107.122,107.122,p2c_pewma
107.135,resnet_p2c_c16_0010196,609672,p2c_pewma,sp26-cs525-0608,200,77.064,4.94,,sp26-cs525-0608.cs.illinois.edu,107.135,107.135,p2c_pewma
107.156,resnet_p2c_c16_0010197,609919,p2c_pewma,sp26-cs525-0608,200,142.475,8.258,,sp26-cs525-0608.cs.illinois.edu,107.156,107.156,p2c_pewma
107.159,resnet_p2c_c16_0010198,609654,p2c_pewma,sp26-cs525-0608,200,205.538,9.862,,sp26-cs525-0608.cs.illinois.edu,107.159,107.159,p2c_pewma
107.183,resnet_p2c_c16_0010199,610354,p2c_pewma,sp26-cs525-0608,200,237.279,7.032,,sp26-cs525-0608.cs.illinois.edu,107.183,107.183,p2c_pewma
107.212,resnet_p2c_c16_0010200,609564,p2c_pewma,sp26-cs525-0607,200,393.357,8.766,,sp26-cs525-0607.cs.illinois.edu,107.212,107.212,p2c_pewma
107.243,resnet_p2c_c16_0010201,610008,p2c_pewma,sp26-cs525-0614,200,135.341,9.97,,sp26-cs525-0614.cs.illinois.edu,107.243,107.243,p2c_pewma
107.281,resnet_p2c_c16_0010202,609785,p2c_pewma,sp26-cs525-0609,200,96.904,6.888,,sp26-cs525-0609.cs.illinois.edu,107.281,107.281,p2c_pewma
107.298,resnet_p2c_c16_0010203,609846,p2c_pewma,sp26-cs525-0606,200,367.966,7.578,,sp26-cs525-0606.cs.illinois.edu,107.298,107.298,p2c_pewma
107.351,resnet_p2c_c16_0010204,610327,p2c_pewma,sp26-cs525-0613,200,60.023,8.834,,sp26-cs525-0613.cs.illinois.edu,107.351,107.351,p2c_pewma
107.364,resnet_p2c_c16_0010205,610255,p2c_pewma,sp26-cs525-0609,200,62.12,6.105,,sp26-cs525-0609.cs.illinois.edu,107.364,107.364,p2c_pewma
107.378,resnet_p2c_c16_0010206,609738,p2c_pewma,sp26-cs525-0608,200,130.016,6.539,,sp26-cs525-0608.cs.illinois.edu,107.378,107.378,p2c_pewma
107.379,resnet_p2c_c16_0010207,609551,p2c_pewma,sp26-cs525-0609,200,163.764,8.847,,sp26-cs525-0609.cs.illinois.edu,107.379,107.379,p2c_pewma
107.411,resnet_p2c_c16_0010208,610377,p2c_pewma,sp26-cs525-0612,200,153.59,8.6,,sp26-cs525-0612.cs.illinois.edu,107.411,107.411,p2c_pewma
107.42,resnet_p2c_c16_0010209,610072,p2c_pewma,sp26-cs525-0608,200,162.078,11.028,,sp26-cs525-0608.cs.illinois.edu,107.42,107.420,p2c_pewma
107.426,resnet_p2c_c16_0010210,610292,p2c_pewma,sp26-cs525-0607,200,228.935,8.15,,sp26-cs525-0607.cs.illinois.edu,107.426,107.426,p2c_pewma
107.473,resnet_p2c_c16_0010211,609635,p2c_pewma,sp26-cs525-0612,200,163.984,4.01,,sp26-cs525-0612.cs.illinois.edu,107.473,107.473,p2c_pewma
107.508,resnet_p2c_c16_0010212,610008,p2c_pewma,sp26-cs525-0607,200,269.821,8.042,,sp26-cs525-0607.cs.illinois.edu,107.508,107.508,p2c_pewma
107.538,resnet_p2c_c16_0010213,610308,p2c_pewma,sp26-cs525-0605,200,282.295,8.677,,sp26-cs525-0605.cs.illinois.edu,107.538,107.538,p2c_pewma
107.542,resnet_p2c_c16_0010214,609726,p2c_pewma,sp26-cs525-0613,200,84.95,11.765,,sp26-cs525-0613.cs.illinois.edu,107.542,107.542,p2c_pewma
107.55,resnet_p2c_c16_0010215,610095,p2c_pewma,sp26-cs525-0609,200,79.764,8.423,,sp26-cs525-0609.cs.illinois.edu,107.55,107.550,p2c_pewma
107.564,resnet_p2c_c16_0010216,609837,p2c_pewma,sp26-cs525-0609,200,192.762,7.995,,sp26-cs525-0609.cs.illinois.edu,107.564,107.564,p2c_pewma
107.582,resnet_p2c_c16_0010217,610231,p2c_pewma,sp26-cs525-0609,200,255.396,7.407,,sp26-cs525-0609.cs.illinois.edu,107.582,107.582,p2c_pewma
107.584,resnet_p2c_c16_0010218,609929,p2c_pewma,sp26-cs525-0612,200,167.045,6.203,,sp26-cs525-0612.cs.illinois.edu,107.584,107.584,p2c_pewma
107.605,resnet_p2c_c16_0010219,609801,p2c_pewma,sp26-cs525-0609,200,292.875,9.567,,sp26-cs525-0609.cs.illinois.edu,107.605,107.605,p2c_pewma
107.619,resnet_p2c_c16_0010220,609835,p2c_pewma,sp26-cs525-0608,200,86.222,7.66,,sp26-cs525-0608.cs.illinois.edu,107.619,107.619,p2c_pewma
107.627,resnet_p2c_c16_0010221,609875,p2c_pewma,sp26-cs525-0608,200,136.548,11.207,,sp26-cs525-0608.cs.illinois.edu,107.627,107.627,p2c_pewma
107.629,resnet_p2c_c16_0010222,610092,p2c_pewma,sp26-cs525-0608,200,173.734,7.114,,sp26-cs525-0608.cs.illinois.edu,107.629,107.629,p2c_pewma
107.637,resnet_p2c_c16_0010223,609720,p2c_pewma,sp26-cs525-0614,200,90.246,4.963,,sp26-cs525-0614.cs.illinois.edu,107.637,107.637,p2c_pewma
107.655,resnet_p2c_c16_0010224,610193,p2c_pewma,sp26-cs525-0614,200,140.96,10.309,,sp26-cs525-0614.cs.illinois.edu,107.655,107.655,p2c_pewma
107.666,resnet_p2c_c16_0010225,609748,p2c_pewma,sp26-cs525-0613,200,63.903,8.444,,sp26-cs525-0613.cs.illinois.edu,107.666,107.666,p2c_pewma
107.705,resnet_p2c_c16_0010226,610258,p2c_pewma,sp26-cs525-0612,200,101.612,7.676,,sp26-cs525-0612.cs.illinois.edu,107.705,107.705,p2c_pewma
107.712,resnet_p2c_c16_0010227,609861,p2c_pewma,sp26-cs525-0613,200,142.935,7.961,,sp26-cs525-0613.cs.illinois.edu,107.712,107.712,p2c_pewma
107.727,resnet_p2c_c16_0010228,610271,p2c_pewma,sp26-cs525-0606,200,111.37,7.698,,sp26-cs525-0606.cs.illinois.edu,107.727,107.727,p2c_pewma
107.73,resnet_p2c_c16_0010229,609847,p2c_pewma,sp26-cs525-0613,200,204.686,7.627,,sp26-cs525-0613.cs.illinois.edu,107.73,107.730,p2c_pewma
107.751,resnet_p2c_c16_0010230,610345,p2c_pewma,sp26-cs525-0609,200,190.418,7.899,,sp26-cs525-0609.cs.illinois.edu,107.751,107.751,p2c_pewma
107.757,resnet_p2c_c16_0010231,610216,p2c_pewma,sp26-cs525-0606,200,134.301,6.925,,sp26-cs525-0606.cs.illinois.edu,107.757,107.757,p2c_pewma
107.764,resnet_p2c_c16_0010232,610313,p2c_pewma,sp26-cs525-0613,200,229.829,8.303,,sp26-cs525-0613.cs.illinois.edu,107.764,107.764,p2c_pewma
107.778,resnet_p2c_c16_0010233,610367,p2c_pewma,sp26-cs525-0612,200,85.421,10.059,,sp26-cs525-0612.cs.illinois.edu,107.778,107.778,p2c_pewma
107.796,resnet_p2c_c16_0010234,609823,p2c_pewma,sp26-cs525-0613,200,244.978,5.73,,sp26-cs525-0613.cs.illinois.edu,107.796,107.796,p2c_pewma
107.803,resnet_p2c_c16_0010235,610259,p2c_pewma,sp26-cs525-0607,200,90.383,5.944,,sp26-cs525-0607.cs.illinois.edu,107.803,107.803,p2c_pewma
107.807,resnet_p2c_c16_0010236,609686,p2c_pewma,sp26-cs525-0618,200,112.542,8.879,,sp26-cs525-0618.cs.illinois.edu,107.807,107.807,p2c_pewma
107.821,resnet_p2c_c16_0010237,610284,p2c_pewma,sp26-cs525-0608,200,97.34,6.615,,sp26-cs525-0608.cs.illinois.edu,107.821,107.821,p2c_pewma
107.838,resnet_p2c_c16_0010238,609695,p2c_pewma,sp26-cs525-0614,200,101.937,6.196,,sp26-cs525-0614.cs.illinois.edu,107.838,107.838,p2c_pewma
